Insured,Uninsured
0.6955188514879086,0.5596145548684022
0.6955885427555927,0.5596145548684022
0.6956350036007155,0.5600460232992953
0.6957743861360838,0.5600460232992953
0.6958673078263293,0.5600460232992953
0.6959834599391362,0.5600460232992953
0.6960763816293818,0.5600460232992953
0.6961693033196273,0.560189846109593
0.6962622250098729,0.560189846109593
0.6963551467001184,0.560189846109593
0.6963783771226799,0.560189846109593
0.696448068390364,0.5604774917301885
0.6965177596580482,0.5604774917301885
0.6966571421934165,0.5606213145404861
0.6968197551513462,0.5606213145404861
0.6969591376867145,0.5606213145404861
0.6971217506446442,0.5606213145404861
0.6972611331800126,0.5606213145404861
0.6974469765605036,0.5609089601610815
0.6976095895184333,0.5609089601610815
0.6977257416312402,0.5613404285919746
0.6978186633214858,0.5614842514022724
0.6979115850117313,0.5614842514022724
0.6980277371245383,0.5616280742125701
0.6981671196599066,0.5616280742125701
0.6983761934629591,0.5616280742125701
0.6984691151532046,0.5616280742125701
0.6985620368434502,0.5616280742125701
0.6986549585336957,0.5616280742125701
0.6987478802239413,0.5619157198331656
0.6988640323367482,0.5619157198331656
0.6989104931818709,0.5619157198331656
0.699026645294678,0.5619157198331656
0.6991195669849235,0.5623471882640587
0.699212488675169,0.5626348338846541
0.6993518712105373,0.5626348338846541
0.6994680233233442,0.5626348338846541
0.6994680233233442,0.5626348338846541
0.6994912537459056,0.5626348338846541
0.6995609450135898,0.5629224795052495
0.699630636281274,0.5629224795052495
0.6997003275489582,0.5630663023155472
0.6997700188166422,0.563210125125845
0.6997932492392036,0.563210125125845
0.6998397100843264,0.5633539479361427
0.6998629405068878,0.5634977707464404
0.6998861709294492,0.5634977707464404
0.6999558621971333,0.5636415935567382
0.7000487838873789,0.5637854163670358
0.7001649360001858,0.5637854163670358
0.7002113968453086,0.5637854163670358
0.7003740098032383,0.5637854163670358
0.7003972402257997,0.5639292391773335
0.7005133923386067,0.5639292391773335
0.700536622761168,0.5639292391773335
0.7005598531837294,0.5639292391773335
0.7006295444514136,0.5639292391773335
0.7006527748739749,0.5639292391773335
0.7006992357190978,0.5639292391773335
0.7007921574093433,0.564216884797929
0.7008153878319047,0.5643607076082267
0.700838618254466,0.5645045304185243
0.700838618254466,0.5645045304185243
0.7008850790995889,0.5645045304185243
0.7009547703672729,0.5645045304185243
0.7009780007898344,0.5646483532288221
0.7010244616349571,0.5646483532288221
0.70107092248008,0.5646483532288221
0.7011173833252027,0.5646483532288221
0.7011870745928869,0.5646483532288221
0.7012103050154482,0.5646483532288221
0.7012799962831324,0.5647921760391198
0.7012799962831324,0.5649359988494175
0.7013032267056938,0.5650798216597153
0.7013264571282551,0.5650798216597153
0.7013496875508165,0.5652236444700129
0.7014658396636235,0.5652236444700129
0.7014658396636235,0.5652236444700129
0.7014890700861849,0.5655112900906084
0.7015355309313076,0.5655112900906084
0.7016052221989918,0.5655112900906084
0.7016516830441146,0.5656551129009061
0.7016516830441146,0.5656551129009061
0.7016981438892373,0.5657989357112038
0.7016981438892373,0.5657989357112038
0.7017446047343601,0.5657989357112038
0.7017678351569215,0.5657989357112038
0.7017910655794829,0.5657989357112038
0.7017910655794829,0.5657989357112038
0.7018607568471671,0.5657989357112038
0.7018607568471671,0.5657989357112038
0.7018607568471671,0.5657989357112038
0.7018839872697284,0.5657989357112038
0.7019072176922898,0.5657989357112038
0.7019304481148512,0.5657989357112038
0.701976908959974,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5657989357112038
0.7020001393825354,0.5659427585215016
0.7020001393825354,0.5659427585215016
0.7020233698050967,0.5659427585215016
0.7020233698050967,0.5659427585215016
0.7020233698050967,0.5659427585215016
0.7020466002276582,0.5659427585215016
0.7020466002276582,0.5660865813317992
0.7020466002276582,0.5660865813317992
0.7020698306502196,0.5660865813317992
0.7020698306502196,0.5660865813317992
0.7020930610727809,0.5660865813317992
0.7020930610727809,0.5660865813317992
0.7020930610727809,0.5660865813317992
0.7021395219179037,0.5660865813317992
0.7021859827630265,0.5660865813317992
0.7022092131855878,0.5662304041420969
0.7022092131855878,0.5663742269523947
0.7022092131855878,0.5663742269523947
0.7022092131855878,0.5663742269523947
0.7022324436081492,0.5663742269523947
0.7022556740307107,0.5663742269523947
0.7022556740307107,0.5663742269523947
0.7023253652983947,0.5663742269523947
0.7023950565660789,0.5663742269523947
0.7024182869886403,0.5663742269523947
0.7024182869886403,0.5663742269523947
0.7024415174112018,0.5663742269523947
0.7024879782563245,0.5663742269523947
0.7024879782563245,0.5663742269523947
0.7024879782563245,0.5663742269523947
0.7025112086788858,0.5663742269523947
0.7025344391014473,0.5663742269523947
0.7025344391014473,0.5663742269523947
0.7025344391014473,0.5663742269523947
0.7025344391014473,0.5663742269523947
